EmpID | StartDate | ExitDate | Title | BusinessUnit | EmployeeStatus | PayZone | EmployeeClassificationType | TerminationType | Division | State | JobFunctionDescription | Performance Score | Current Employee Rating | LastName | DOB | 
1071 | 28-Mar-19 | 17-Oct-20 | Software Engineer | PL | Voluntarily Terminated | Zone A | Part-Time | Involuntary | Field Operations | MA | Laborer | Fully Meets | 3 | Mcmillan | 1968 | 
1072 | 27-Dec-18 |  | Software Engineer | BPC | Active | Zone C | Part-Time | Unk | Field Operations | MA | Operator | Fully Meets | 3 | Mcconnell | 1977 | 
1073 | 11-May-19 |  | Software Engineer | CCDR | Active | Zone A | Full-Time | Unk | Field Operations | MA | Foreman | Fully Meets | 3 | Bean | 1998 | 
1074 | 19-Feb-21 | 24-Feb-23 | Software Engineer | SVG | Voluntarily Terminated | Zone A | Temporary | Voluntary | General - Con | MA | Laborer | Fully Meets | 3 | Mccall | 1983 | 
1075 | 05-Nov-22 | 16-Apr-23 | Software Engineer | EW | Active | Zone B | Full-Time | Involuntary | Engineers | MA | Engineer | Fully Meets | 3 | Thomas | 1968 | 
1076 | 22-Mar-20 | 28-Sep-20 | Software Engineer | MSC | Active | Zone C | Part-Time | Retirement | General - Eng | MA | Administrative | Fully Meets | 3 | Silva | 1943 | 
1077 | 02-Feb-19 |  | Software Engineer | TNS | Active | Zone B | Temporary | Unk | Wireless | MA | Foreman | Fully Meets | 3 | Moreno | 1992 | 
1078 | 24-Feb-20 | 16-Jun-21 | Software Engineer | PYZ | Active | Zone C | Temporary | Voluntary | Aerial | MA | Foreman | Fully Meets | 3 | Conner | 1997 | 
1079 | 07-Apr-21 | 01-May-22 | Shared Services Manager | WBL | Active | Zone B | Full-Time | Resignation | Project Management - Eng | MA | Manager | Fully Meets | 3 | Burnett | 2000 | 
1080 | 14-Nov-20 |  | Shared Services Manager | NEL | Active | Zone C | Full-Time | Unk | Fielders | MA | Engineer | Fully Meets | 3 | Frederick | 1988 | 
1081 | 17-Jan-22 | 10-Aug-22 | Software Engineer | EW | Voluntarily Terminated | Zone B | Part-Time | Involuntary | General - Con | MA | Laborer | Fully Meets | 3 | Porter | 1965 | 
1082 | 02-Sep-21 | 27-Jun-23 | Software Engineer | MSC | Active | Zone B | Part-Time | Retirement | General - Con | MA | Technician | Fully Meets | 3 | Sanders | 1976 | 
1083 | 30-Jul-23 |  | Software Engineer | NEL | Active | Zone A | Full-Time | Unk | Aerial | MA | Supervisor | Fully Meets | 3 | Randall | 1963 | 
1084 | 27-Jun-23 |  | Software Engineer | PL | Active | Zone C | Part-Time | Unk | Executive | MA | Administrator | Fully Meets | 3 | Henderson | 1989 | 
1085 | 27-Mar-22 |  | Software Engineer | PYZ | Active | Zone B | Full-Time | Unk | General - Con | MA | Lineman | Fully Meets | 3 | Lambert | 1952 | 
1086 | 12-Aug-22 | 20-Oct-22 | Software Engineer | SVG | Active | Zone A | Temporary | Voluntary | Field Operations | MA | Supervisor | Fully Meets | 3 | Pace | 1973 | 
1087 | 08-Jul-22 | 04-Aug-23 | Software Engineer | TNS | Active | Zone A | Part-Time | Voluntary | Field Operations | MA | Tower Hand | Fully Meets | 3 | Bruce | 1974 | 
1088 | 15-Aug-20 | 23-Jan-21 | Software Engineer | WBL | Active | Zone B | Part-Time | Resignation | General - Con | MA | Foreman | Fully Meets | 3 | Bullock | 1991 | 
1089 | 27-May-23 | 14-Jun-23 | Software Engineer | BPC | Active | Zone A | Temporary | Involuntary | Wireline Construction | MA | Groundman | Fully Meets | 3 | Farrell | 1953 | 
1090 | 02-Jan-23 |  | Shared Services Manager | CCDR | Active | Zone C | Full-Time | Unk | Field Operations | MA | Technician | Fully Meets | 3 | Gamble | 1965 | 
1091 | 16-Nov-18 | 03-Apr-21 | Production Technician I | PYZ | Active | Zone B | Temporary | Involuntary | General - Sga | MA | Supervisor | Fully Meets | 3 | Desimone | 1986 | 
1092 | 12-Jul-22 |  | Production Technician I | PYZ | Active | Zone C | Full-Time | Unk | Field Operations | MA | Clerk | Fully Meets | 3 | Theamstern | 1970 | 
1093 | 16-Dec-22 |  | Production Technician I | NEL | Active | Zone B | Part-Time | Unk | Engineers | MA | Engineer | Fully Meets | 3 | Harrison | 1979 | 
1094 | 08-May-23 |  | Production Technician II | EW | Active | Zone A | Full-Time | Unk | Field Operations | MA | Foreman | Fully Meets | 3 | Huynh | 1994 | 
1095 | 07-Apr-23 |  | Production Technician II | WBL | Active | Zone A | Temporary | Unk | Engineers | MA | Engineer | Fully Meets | 3 | Mancuso | 1941 | 
1096 | 15-Feb-22 | 19-Oct-22 | Production Technician I | PYZ | Active | Zone C | Part-Time | Voluntary | Shop (Fleet) | MA | Mechanic | Fully Meets | 3 | Anderson | 1973 | 
1097 | 17-Jul-23 | 03-Aug-23 | Production Technician I | SVG | Active | Zone B | Part-Time | Involuntary | Field Operations | MA | Technician | Fully Meets | 3 | Fernandes | 1999 | 
1098 | 03-May-19 | 02-Jun-23 | Production Technician I | PL | Voluntarily Terminated | Zone A | Temporary | Involuntary | General - Eng | MA | Engineer | Fully Meets | 3 | Robinson | 1993 | 
1099 | 25-Mar-22 | 22-Apr-22 | Production Technician I | SVG | Active | Zone A | Part-Time | Retirement | Field Operations | MA | Laborer | Fully Meets | 3 | Shields | 1971 | 
1100 | 07-Apr-20 |  | Production Technician I | EW | Active | Zone C | Temporary | Unk | Field Operations | MA | Laborer | Fully Meets | 3 | Ndzi | 1964 | 
1101 | 10-Mar-21 |  | Production Technician I | TNS | Active | Zone A | Part-Time | Unk | Engineers | MA | Engineer | Fully Meets | 3 | Girifalco | 1944 | 
1102 | 04-Aug-19 |  | Production Technician II | EW | Active | Zone A | Part-Time | Unk | General - Con | MA | Groundman | Fully Meets | 3 | Pelletier | 1953 | 
1103 | 11-Apr-21 | 27-May-23 | Production Technician I | BPC | Voluntarily Terminated | Zone C | Temporary | Involuntary | Splicing | MA | Splicer | Fully Meets | 3 | MacLennan | 1957 | 
1104 | 16-Jun-19 |  | Production Technician I | PYZ | Active | Zone C | Temporary | Unk | General - Eng | MA | Supervisor | Fully Meets | 3 | Bernstein | 1995 | 
1105 | 08-Oct-20 | 04-Dec-22 | Production Technician I | PL | Voluntarily Terminated | Zone A | Full-Time | Voluntary | General - Con | MA | Technician | Fully Meets | 3 | Perry | 1948 | 
1106 | 18-Aug-21 |  | Production Technician II | BPC | Active | Zone B | Temporary | Unk | Aerial | MA | Lineman | Fully Meets | 3 | Fitzpatrick | 1995 | 
1107 | 16-Mar-20 |  | Production Technician II | BPC | Active | Zone A | Part-Time | Unk | Wireline Construction | MA | Laborer | Fully Meets | 3 | Trzeciak | 1992 | 
1108 | 24-Jan-19 |  | Production Technician I | TNS | Active | Zone A | Full-Time | Unk | General - Con | MA | Flagger | Fully Meets | 3 | Wilber | 1969 | 
1109 | 11-Jun-22 | 25-Sep-22 | Production Technician I | EW | Voluntarily Terminated | Zone C | Part-Time | Retirement | Field Operations | MA | Laborer | Fully Meets | 3 | Chivukula | 1981 | 
1110 | 02-Jul-22 |  | Production Technician II | NEL | Active | Zone B | Temporary | Unk | General - Con | MA | Foreman | Fully Meets | 3 | Burke | 1987 | 
1111 | 08-Sep-19 | 29-Aug-20 | Production Technician I | BPC | Voluntarily Terminated | Zone A | Part-Time | Retirement | Splicing | MA | Splicer | Fully Meets | 3 | Kirill | 1952 | 
1112 | 10-Jul-22 |  | Production Technician I | MSC | Active | Zone A | Part-Time | Unk | Engineers | MA | Project Manager | Fully Meets | 3 | Johnson | 1975 | 
1113 | 24-Apr-22 |  | Production Technician I | NEL | Active | Zone B | Part-Time | Unk | General - Con | MA | Lineman | Fully Meets | 3 | Hendrix | 1976 | 
1114 | 31-Mar-20 |  | Production Technician I | PL | Active | Zone C | Part-Time | Unk | General - Con | MA | Laborer | Fully Meets | 3 | Bowen | 1960 | 
1115 | 23-Mar-19 |  | Production Technician I | PYZ | Active | Zone A | Part-Time | Unk | Field Operations | MA | Technician | Fully Meets | 3 | Bender | 1997 | 
1116 | 09-Mar-19 | 12-Jul-23 | Production Technician I | SVG | Voluntarily Terminated | Zone A | Full-Time | Voluntary | Field Operations | MA | Clerk | Fully Meets | 3 | Logan | 1984 | 
1117 | 21-Feb-19 | 06-Mar-19 | Production Technician I | TNS | Voluntarily Terminated | Zone C | Temporary | Resignation | General - Con | MA | Technician | Fully Meets | 3 | Middleton | 1997 | 
1118 | 04-Oct-19 | 26-Nov-22 | Production Technician I | WBL | Active | Zone B | Temporary | Retirement | Engineers | MA | Project Manager | Fully Meets | 3 | Hunt | 1976 | 
1119 | 24-Nov-19 | 20-Dec-20 | Production Technician I | BPC | Active | Zone C | Part-Time | Involuntary | Field Operations | MA | Laborer | Fully Meets | 3 | Henderson | 1994 | 
1120 | 17-Aug-20 |  | Production Technician I | CCDR | Active | Zone B | Temporary | Unk | People Services | MA | Administration | Fully Meets | 3 | Potts | 1968 | 
1121 | 16-Mar-21 |  | Production Manager | EW | Active | Zone C | Full-Time | Unk | Aerial | MA | Lineman | Fully Meets | 3 | Collins | 1981 | 
1122 | 16-Nov-21 | 26-Aug-22 | Production Manager | MSC | Active | Zone C | Part-Time | Retirement | General - Con | MA | Technician | Fully Meets | 3 | Macias | 1975 | 
1123 | 03-May-22 |  | Production Manager | NEL | Active | Zone B | Full-Time | Unk | Field Operations | MA | Lineman | Fully Meets | 3 | Farmer | 1965 | 
1124 | 24-Dec-19 | 11-Nov-22 | Production Manager | PL | Active | Zone A | Full-Time | Involuntary | Engineers | MA | Technician | Fully Meets | 3 | Robbins | 1986 | 
1125 | 21-Oct-21 |  | Production Technician II | WBL | Active | Zone B | Part-Time | Unk | Aerial | MA | Lineman | Fully Meets | 3 | Bridges | 1991 | 
1126 | 08-Sep-18 | 06-Mar-20 | Production Technician II | NEL | Voluntarily Terminated | Zone C | Temporary | Retirement | Engineers | MA | Engineer | Fully Meets | 3 | Richard | 1959 | 
1127 | 26-Feb-19 |  | Production Technician II | PL | Active | Zone A | Full-Time | Unk | General - Con | MA | Technician | Fully Meets | 3 | Hart | 2001 | 
1128 | 21-Apr-23 |  | Production Technician II | BPC | Active | Zone B | Part-Time | Unk | General - Con | MA | Technician | Fully Meets | 3 | Escobar | 1957 | 
1129 | 19-Sep-19 | 23-Oct-21 | Production Technician II | CCDR | Voluntarily Terminated | Zone B | Part-Time | Resignation | Field Operations | MA | Tower Hand | Fully Meets | 3 | Craig | 1956 | 
1130 | 23-Dec-20 |  | Production Technician I | SVG | Active | Zone A | Part-Time | Unk | Technology / It | MA | Intern | Fully Meets | 3 | Padilla | 1997 | 
1131 | 29-Mar-19 |  | Production Technician I | EW | Active | Zone B | Part-Time | Unk | Splicing | MA | Operator | Fully Meets | 3 | Duffy | 1995 | 
1132 | 15-May-21 | 03-May-23 | Production Technician I | NEL | Voluntarily Terminated | Zone B | Full-Time | Involuntary | Aerial | MA | Laborer | Fully Meets | 3 | Ayers | 1963 | 
1133 | 14-Mar-22 | 02-Oct-22 | Production Technician I | PL | Voluntarily Terminated | Zone B | Part-Time | Voluntary | Aerial | MA | Engineer | Fully Meets | 3 | Wyatt | 1949 | 
1134 | 06-Dec-21 | 08-Jan-22 | Production Technician I | BPC | Voluntarily Terminated | Zone C | Temporary | Retirement | General - Con | MA | Technician | Fully Meets | 3 | Stanley | 1996 | 
1135 | 27-Oct-21 |  | Production Technician I | CCDR | Active | Zone A | Temporary | Unk | Engineers | MA | Principal | Fully Meets | 3 | Chen | 1964 | 
1136 | 01-Apr-23 |  | Production Technician I | SVG | Active | Zone A | Temporary | Unk | Field Operations | MA | Driver | Fully Meets | 3 | Thornton | 1946 | 
1137 | 29-May-19 |  | Production Technician I | EW | Active | Zone C | Part-Time | Unk | Field Operations | MA | Laborer | Fully Meets | 3 | Rivas | 1954 | 
1138 | 12-Jul-19 | 12-Jul-22 | Production Technician I | MSC | Active | Zone B | Temporary | Involuntary | General - Eng | MA | Coordinator | Fully Meets | 3 | Braun | 1983 | 
1139 | 10-Aug-18 | 21-Feb-22 | Production Technician I | TNS | Active | Zone A | Temporary | Involuntary | Splicing | MA | Technician | Fully Meets | 3 | Bender | 1953 | 
1140 | 29-Sep-21 |  | Production Technician I | PYZ | Active | Zone C | Full-Time | Unk | Engineers | MA | Engineer | Fully Meets | 3 | Vance | 1988 | 
1141 | 05-Aug-21 |  | Production Technician I | WBL | Active | Zone A | Full-Time | Unk | Field Operations | MA | Locator | Fully Meets | 3 | Cox | 1941 | 
1142 | 02-Aug-23 |  | Production Manager | NEL | Active | Zone B | Temporary | Unk | Project Management - Con | MA | Coordinator | Fully Meets | 3 | Wolfe | 1992 | 
1143 | 02-Sep-18 | 28-Jul-21 | Production Manager | PL | Active | Zone A | Full-Time | Resignation | Field Operations | MA | Lineman | Fully Meets | 3 | Schmitt | 1942 | 
1144 | 13-Oct-19 |  | Production Manager | BPC | Active | Zone B | Part-Time | Unk | Wireline Construction | MA | Project Manager | Fully Meets | 3 | Wolfe | 1963 | 
1145 | 24-Sep-20 |  | Production Technician II | TNS | Active | Zone B | Full-Time | Unk | Shop (Fleet) | MA | Shop | Fully Meets | 3 | Barrera | 1948 | 
1146 | 06-Aug-23 |  | Production Technician II | SVG | Active | Zone C | Part-Time | Unk | Field Operations | MA | Groundman | Fully Meets | 3 | Cervantes | 1963 | 
1147 | 11-Jun-19 | 27-Feb-22 | Production Technician II | PYZ | Voluntarily Terminated | Zone B | Full-Time | Involuntary | General - Con | MA | Lineman | Fully Meets | 3 | Willis | 1943 | 
1148 | 14-Feb-19 |  | Production Technician II | PL | Active | Zone A | Temporary | Unk | Wireline Construction | MA | Project Manager | Fully Meets | 3 | Anderson | 1943 | 
1149 | 17-Mar-22 |  | Production Technician II | NEL | Active | Zone C | Temporary | Unk | Field Operations | MA | Locator | Fully Meets | 3 | Caldwell | 1941 | 
1150 | 05-Aug-20 |  | Production Technician I | MSC | Active | Zone A | Full-Time | Unk | Aerial | MA | Lineman | Fully Meets | 3 | Serrano | 1981 | 
1151 | 23-Aug-22 |  | Production Technician I | EW | Active | Zone A | Part-Time | Unk | Field Operations | MA | Laborer | Fully Meets | 3 | Peterson | 1978 | 
1152 | 12-Jan-23 |  | Production Technician I | CCDR | Active | Zone A | Full-Time | Unk | Engineers | MA | Engineer | Fully Meets | 3 | Haley | 1963 | 
1153 | 14-Apr-20 | 10-Sep-21 | Production Technician I | EW | Voluntarily Terminated | Zone A | Temporary | Resignation | Field Operations | MA | Laborer | Fully Meets | 3 | Roberts | 1941 | 
1154 | 27-Sep-21 | 05-Feb-23 | Production Technician I | MSC | Voluntarily Terminated | Zone C | Part-Time | Retirement | Field Operations | MA | Laborer | Fully Meets | 3 | Avery | 1987 | 
1155 | 17-Nov-18 | 12-Mar-20 | Production Technician I | NEL | Voluntarily Terminated | Zone A | Temporary | Resignation | Finance & Accounting | MA | Clerk | Fully Meets | 3 | Owen | 1951 | 
1156 | 22-Jul-19 | 28-Feb-23 | Production Technician I | PL | Voluntarily Terminated | Zone A | Full-Time | Voluntary | Billable Consultants | MA | Project Manager | Fully Meets | 3 | Simon | 1980 | 
1157 | 10-Feb-19 |  | Production Technician I | PYZ | Active | Zone A | Temporary | Unk | Wireline Construction | MA | Manager | Fully Meets | 3 | Christian | 1996 | 
1158 | 22-Nov-18 | 19-Jul-20 | Production Technician I | SVG | Voluntarily Terminated | Zone A | Full-Time | Resignation | Field Operations | MA | Technician | Fully Meets | 3 | Boyd | 1958 | 
1159 | 23-Apr-23 |  | Production Technician I | TNS | Active | Zone A | Temporary | Unk | Splicing | MA | Splicer | Fully Meets | 3 | Rivas | 1979 | 
1160 | 26-Dec-22 | 23-May-23 | Production Technician I | WBL | Active | Zone B | Full-Time | Retirement | General - Con | MA | Flagger | Fully Meets | 3 | Spence | 1976 | 
1161 | 14-Jun-20 |  | Production Technician I | PYZ | Active | Zone B | Part-Time | Unk | Yard (Material Handling) | MA | Runner | Fully Meets | 3 | Fisher | 1954 | 
1162 | 29-Mar-22 | 20-May-23 | Production Technician I | WBL | Active | Zone C | Temporary | Resignation | General - Con | MA | Laborer | Fully Meets | 3 | Oconnell | 1983 | 
1163 | 18-Dec-22 |  | Production Manager | NEL | Active | Zone A | Part-Time | Unk | Project Management - Con | MA | Manager | Fully Meets | 3 | Meadows | 1996 | 
1164 | 21-Mar-19 |  | Production Manager | PL | Active | Zone A | Part-Time | Unk | General - Sga | MA | Project Coordinator | Fully Meets | 3 | Pineda | 1950 | 
1165 | 08-Feb-21 |  | Production Manager | BPC | Active | Zone C | Full-Time | Unk | Field Operations | MA | Laborer | Fully Meets | 3 | Decker | 1998 | 
1166 | 06-Jun-22 |  | Production Technician II | WBL | Active | Zone A | Temporary | Unk | Field Operations | MA | Foreman | Fully Meets | 3 | Boone | 1965 | 
1167 | 01-Nov-21 |  | Production Technician II | NEL | Active | Zone B | Full-Time | Unk | Field Operations | MA | Laborer | Fully Meets | 3 | Guerra | 1955 | 
1168 | 19-Jan-23 |  | Production Technician II | PL | Active | Zone A | Full-Time | Unk | Field Operations | MA | Assistant | Fully Meets | 3 | Rollins | 1951 | 
1169 | 30-Jul-20 |  | Production Technician II | BPC | Active | Zone B | Part-Time | Unk | Field Operations | MA | Operator | Fully Meets | 3 | Cummings | 1960 | 
1170 | 16-Jul-23 |  | Production Technician II | CCDR | Active | Zone C | Full-Time | Unk | Underground | MA | Laborer | Fully Meets | 3 | Serrano | 1951 | 
1171 | 16-Jun-22 |  | Production Technician I | SVG | Active | Zone A | Part-Time | Unk | Field Operations | MA | Laborer | Fully Meets | 3 | Bright | 1953 | 
1172 | 13-Jun-21 | 27-May-22 | Production Technician I | EW | Voluntarily Terminated | Zone C | Full-Time | Voluntary | Engineers | MA | Engineer | Fully Meets | 3 | Wilkerson | 1952 | 
1173 | 14-Nov-20 | 01-Nov-21 | Production Technician I | BPC | Voluntarily Terminated | Zone C | Full-Time | Resignation | Isp | MA | Manager | Fully Meets | 3 | Patrick | 1968 | 
1174 | 16-Jun-20 | 13-Mar-23 | Production Technician I | CCDR | Voluntarily Terminated | Zone C | Temporary | Resignation | Field Operations | MA | Construction Manager | Fully Meets | 3 | Pope | 1973 | 
1175 | 20-Dec-18 | 24-Dec-20 | Production Technician I | EW | Voluntarily Terminated | Zone A | Part-Time | Voluntary | Catv | MA | Laborer | Fully Meets | 3 | Kelley | 1996 | 
1176 | 29-Oct-22 |  | Production Technician I | MSC | Active | Zone A | Part-Time | Unk | Engineers | MA | Project Manager | Fully Meets | 3 | Franco | 1960 | 
1177 | 20-Jul-20 |  | Production Technician I | NEL | Active | Zone A | Temporary | Unk | Aerial | MA | Lineman | Fully Meets | 3 | Farrell | 1968 | 
1178 | 03-Oct-21 | 19-Dec-21 | Production Technician I | PL | Voluntarily Terminated | Zone C | Part-Time | Involuntary | Field Operations | MA | Laborer | Fully Meets | 3 | Fox | 1959 | 
1179 | 16-Jul-22 |  | Production Technician I | PYZ | Active | Zone A | Full-Time | Unk | Aerial | MA | Supervisor | Fully Meets | 3 | Sherman | 1990 | 
1180 | 30-Jun-20 |  | Production Technician I | SVG | Active | Zone B | Full-Time | Unk | Underground | MA | Laborer | Fully Meets | 3 | Butler | 1944 | 
1181 | 13-Jun-21 |  | Production Technician I | TNS | Active | Zone C | Part-Time | Unk | Wireline Construction | MA | Laborer | Fully Meets | 3 | Davila | 1993 | 
1182 | 29-Dec-20 | 24-Oct-22 | Production Technician I | WBL | Active | Zone C | Temporary | Voluntary | Splicing | MA | Splicer | Fully Meets | 3 | Webster | 1973 | 
1183 | 03-Feb-22 |  | Production Technician I | BPC | Active | Zone A | Full-Time | Unk | Catv | MA | Technician | Fully Meets | 3 | Tate | 1946 | 
1184 | 10-Jan-22 | 11-May-23 | Production Technician I | CCDR | Active | Zone B | Temporary | Involuntary | Wireline Construction | MA | Foreman | Fully Meets | 3 | Mckinney | 1951 | 
